#OK
#SQL=     
#	 SELECT          
#	     gal.GalaxyID as id,
#	     (mag.u_nodust - mag.g_nodust) as ug,
#	     (mag.g_nodust - mag.i_nodust) as gi
#	 FROM   
#	     RefL0100N1504_SubHalo as gal,  
#	     RefL0100N1504_Magnitudes as mag,  
#	     RefL0100N1504_Aperture as ape  
#	 WHERE    
#	     gal.SnapNum = 27 and        
#	     ape.Mass_Star > 1e10 and    
#	     ape.ApertureSize = 30 and   
#	
#	     gal.GalaxyID = mag.GalaxyID and  
#	     gal.GalaxyID = ape.GalaxyID
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 2662 millisec
#COLUMN 1 name=id JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=ug JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=gi JDBC_TYPE=7 JDBC_TYPENAME=real
id,ug,gi
16482629,1.0229874,0.69125366
16487719,1.6393871,1.1113453
16491889,0.8395214,0.5877819
16494873,1.0423012,0.78058434
16504439,1.4306355,1.0146656
16510725,1.0432339,0.7918949
16521446,1.1766739,0.8918762
16525983,1.5800419,1.0884953
16536187,1.5966148,1.0601101
16539731,0.9300499,0.69239616
16543298,1.5683041,1.065567
17131844,1.6677799,1.1168633
17138538,1.0016003,0.72843933
17147638,1.1108837,0.81119156
17150754,1.0506172,0.7890606
17158416,1.0042782,0.74960136
15851558,0.9077358,0.68733025
15866158,1.4354267,0.99539757
15871638,1.5753365,1.0882225
15885743,0.99889565,0.73781395
15890726,1.1074715,0.83312035
15904405,0.8479023,0.5625706
15927500,1.6957569,1.1396446
15940996,1.5205116,1.0161629
15953506,1.6356068,1.1136894
16548503,0.95041466,0.6998081
16555699,1.0628872,0.7881241
16559175,0.9063301,0.60570145
16561331,1.4664326,0.9435711
16568583,1.6392136,1.1110191
16578044,1.545784,1.0505409
16583347,1.4720802,1.0391293
16592339,0.87377167,0.6302681
16601616,0.89829826,0.65799713
16604516,1.4499168,1.0218945
16612430,0.9160633,0.6307831
16614950,1.5929184,1.0439854
16618997,1.2968864,0.8890915
16623393,1.3811035,0.9324875
16627260,0.9155922,0.61206245
16630435,0.8721237,0.5921593
16632265,1.6139317,1.0983295
16649035,0.9504528,0.66669464
16653665,0.93515396,0.6626053
16657911,1.5951462,1.0834255
16662840,0.94247246,0.6790924
16664982,1.6636429,1.1124134
16668993,1.5057983,1.0345078
16673538,1.603817,1.1010208
16677355,1.425003,0.9511032
16701964,1.534132,1.0201931
16710871,1.3195763,0.9679203
16720414,0.9765854,0.7433014
16723181,0.8947506,0.61953163
16725169,1.2475204,0.90750694
16727954,1.2299557,0.8942833
16731732,0.9807701,0.7347355
16745327,0.7649021,0.55700874
16750450,1.1324539,0.7857609
16757694,1.4990654,1.0559616
16761385,1.5886497,1.0954609
16766392,0.6977024,0.5069485
16774781,1.5031433,1.0407143
16789312,1.3733845,0.9657135
16807938,1.5484676,1.0604668
16824762,1.575491,1.088274
16828344,1.5821171,1.0823498
16832145,1.0594425,0.7899189
16841706,1.5987549,1.0851364
16850422,0.98251915,0.7331524
16852686,1.5248756,1.0403538
16857718,0.9839649,0.73243713
16861201,1.0570583,0.77137375
16865320,0.82045937,0.54232025
16874413,1.1279335,0.83527946
16888476,0.8596878,0.5614891
16911817,0.99061584,0.7830181
16914856,0.72099495,0.47211075
16916061,1.61483,1.0816517
16925428,1.129467,0.8128109
16928822,0.9216995,0.60045433
16935096,1.653265,1.1170502
16939582,0.9473076,0.63944435
16943855,0.99310875,0.77996254
16948258,1.4351311,0.99474907
16965346,0.9880047,0.7309208
16968828,1.5747623,1.0500946
16971378,1.4072628,1.0125065
16978215,1.1576042,0.87773705
16981992,1.3980541,0.9806137
16999530,1.3880367,0.9962311
17001552,0.7986908,0.5481739
17003692,1.0345135,0.7658882
17014996,1.6282272,1.0590744
17020670,1.4647255,1.0165768
17022392,0.9348221,0.69849586
17025268,1.1937084,0.88446426
17039014,0.96147346,0.7065296
17041188,1.5875149,1.0570297
17045099,1.4492054,0.9787369
17047719,0.92290497,0.6748619
17051792,0.98477554,0.71087074
17054448,0.959816,0.714077
17060658,1.5939083,1.1026497
17079994,1.5584087,0.9989109
17089653,1.0824604,0.7788315
17094055,0.9829483,0.7007828
17096204,0.95149994,0.6880245
17109600,1.10186,0.83184433
17120126,1.5152969,0.9829979
17689287,1.2198734,0.90475273
17691609,1.0303612,0.78405
17697185,1.6837292,1.1433868
17700008,1.6428967,1.0852528
17704712,0.876112,0.6471424
17707530,0.8490734,0.5480175
17707804,0.99957085,0.74326897
17710821,0.9568367,0.6963272
17713163,1.5900345,1.0763988
17718285,1.347086,0.8860359
17721912,1.3610802,0.99453163
17723839,1.4275341,0.9720421
17727432,1.555294,1.0653133
17731119,1.1223259,0.8256378
17737062,0.96211815,0.70202065
17739742,1.6247559,1.1055565
17757340,1.1446285,0.8666897
17760224,1.1461525,0.8512058
17763272,1.0986633,0.8019352
17768830,1.3940868,0.95903015
17770184,0.9423218,0.7012348
17772977,0.8198395,0.5432606
17775313,1.2798347,0.9185772
17795988,1.5965786,1.0836239
17802907,1.2945709,0.9010067
17810948,0.9320297,0.6731167
17813435,0.9059601,0.64619255
17816034,1.0044193,0.72343636
17818557,1.5719032,1.0202732
17823747,0.9047699,0.63578796
17825367,1.1418209,0.82089424
17832607,0.9491043,0.68741035
17835495,1.3528404,0.8982487
17845684,0.96253777,0.66540337
17853027,1.512888,1.056963
17862870,1.3274784,0.9600544
17866289,1.5486279,1.040453
17868998,1.566328,1.0581856
17884045,0.9958916,0.7446289
17886931,1.0058289,0.7652092
17911421,1.6142101,1.0958958
17917747,0.84506035,0.5984497
17921916,1.0713005,0.77093506
17923941,1.2319298,0.9134865
17932704,1.091814,0.8111572
17937668,1.4423523,1.0402927
17944813,1.0669003,0.8004036
17948664,1.4452419,1.044239
17961351,1.2263813,0.8520756
17966783,1.439106,0.9918175
17975331,0.78765297,0.4809494
17981471,1.514391,0.9753647
17983454,1.423317,1.0236511
17990052,1.2596855,0.93865395
17992291,1.0459766,0.7924385
17997835,0.92650986,0.64531136
18004919,0.8833866,0.6415787
18012949,1.5929317,1.0720997
18020418,0.8951855,0.6179199
18029435,1.1019783,0.7823696
18034409,1.6211891,1.0976562
18037032,0.9231491,0.63861275
18041100,1.0887451,0.7656174
18045682,0.82865715,0.48612213
18046919,1.3400898,0.9852829
18051512,0.9208317,0.61172485
18058633,1.0154762,0.7222042
18067708,0.89783096,0.6201515
18091722,1.1095428,0.8050213
18094331,1.2203217,0.8719387
18106757,1.0406952,0.7661476
18111068,0.9781208,0.72468185
18112849,1.115675,0.8374443
18115429,1.0810413,0.7899895
18118061,1.4325218,1.0019436
18125944,1.5000572,1.0374317
18129275,1.0657978,0.7884579
18140481,1.6220913,1.0883446
18149099,0.88201904,0.6067829
18155248,1.0446625,0.7670212
18158079,1.0273895,0.71712303
18160043,1.5118217,1.0230465
17162001,1.522995,0.9757347
17167735,1.0167255,0.7508278
17176509,1.1189976,0.82634926
17189709,1.1564255,0.86657906
17193504,1.0455666,0.8068218
17199680,1.1586723,0.8906956
17213206,1.2831631,0.969471
17234208,1.2296257,0.919281
17242991,1.4606876,0.945631
17246198,1.1913795,0.88305855
17267399,0.84109116,0.5800133
17269210,0.7962761,0.4931488
17271202,1.5608253,1.0565071
17273916,1.1606312,0.9069805
17283836,0.8822861,0.557024
17289474,1.5856915,1.0830307
17293008,1.2013092,0.87937355
17304601,1.4859276,1.0400715
13640612,1.052351,0.7972431
13643495,0.98583984,0.7083721
13652613,1.5097523,1.0008659
13654434,0.995018,0.7072468
13655863,0.87190056,0.5712433
13657669,1.1199226,0.75484085
13659798,1.0352459,0.74219894
13660660,1.3155651,0.9504585
13662383,1.4014683,0.9767971
13667604,1.2465668,0.8191509
13672836,1.2641487,0.86050034
13677387,0.88365555,0.58608246
13678886,0.8847656,0.6348648
13683867,0.811409,0.51519966
13684844,1.284689,0.96666336
13692749,1.3030434,0.8797493
13695354,1.3902702,0.97507286
13696331,1.2085972,0.8964329
13697493,0.9116745,0.6979637
13705414,1.2286568,0.90213966
13707646,0.94434357,0.6528435
13717400,1.2149429,0.8750229
13719119,1.0868702,0.8092251
13720598,1.1345348,0.80729485
13727035,1.0258179,0.7491131
13729749,0.9267006,0.68211746
13730374,1.0830173,0.7919178
13732943,1.0057106,0.72050667
13738374,1.2654362,0.91532516
13741791,1.4658337,0.995306
13749520,1.0873795,0.79652405
13771939,0.97735405,0.7229309
13774873,1.296257,0.97428703
13779545,0.944973,0.6994114
13781758,1.5504761,1.0583973
13785720,0.88991547,0.6177101
13793734,1.185915,0.89897156
13802321,0.896513,0.6327934
13804428,1.137888,0.83437157
13806265,1.0750198,0.7635784
13809001,1.0779591,0.7986183
13818895,0.98456573,0.7201462
13821358,1.1293736,0.8522949
13825637,1.1888046,0.86689377
13828903,1.2117558,0.8932991
13831493,1.0450974,0.75263214
13835364,1.6049938,1.0904732
13836574,1.5418625,1.0519066
13839082,1.0341225,0.78401375
14607788,1.6279774,1.1086998
14618436,1.145731,0.8692303
14632181,1.3064041,0.95399857
14648182,0.94509125,0.686615
14653070,1.1942654,0.87246895
14664987,1.1373672,0.860281
14677788,0.89024544,0.6087761
14715402,1.2767124,0.9657097
14728143,1.1940136,0.88562965
14737385,1.612154,1.0930157
14761477,1.0674553,0.7693043
14766124,1.5702229,1.062458
14770895,1.1322536,0.85315895
13852621,0.9497776,0.69823265
13854599,1.0426445,0.75564003
13855394,1.0740852,0.8043442
13859488,0.92424965,0.65174294
13869651,0.80462646,0.5263424
13871598,0.9021416,0.6502609
13878715,1.226532,0.91362
13880987,0.931118,0.65587044
13886255,1.5649605,1.0538006
13891267,1.6001854,1.0679302
13892597,1.6184025,1.1048527
13935855,0.97699165,0.7363453
13938865,0.9670639,0.7424793
13945982,1.5315342,1.0428677
13954080,1.053009,0.8064537
13965937,1.568388,1.0771713
13985849,1.2130222,0.91368103
14007136,1.4006824,0.9973984
14021166,1.1047649,0.74850464
14042157,1.147829,0.8532963
14059470,1.2453346,0.9176369
14085883,1.3195496,0.9325714
14088299,1.1797962,0.8784485
14090052,1.1040688,0.8221569
14091999,1.1053219,0.8559952
14093862,0.925436,0.63785934
14096271,1.5887814,1.1031609
14097767,1.0884857,0.79436874
14101954,1.4425049,0.9986553
14104041,1.5172653,1.0481701
14105654,1.1618061,0.85989
14107961,0.99162865,0.72068596
14113577,1.6253185,1.1027508
14115666,1.1128712,0.7927761
14117721,1.5045242,1.0237083
14127990,1.3746185,1.0088654
14132545,1.4333248,1.0064259
14141344,1.4406338,1.0187054
14143266,1.375948,0.98838806
14151097,1.0773754,0.80674934
14164097,1.4484787,0.9895115
14175623,1.0683613,0.8537388
14183869,1.5786514,1.0793705
14188900,1.6682262,1.1275635
14195766,0.96087646,0.7165451
14211587,1.5696602,1.0626907
14237115,0.9965935,0.7660141
14240976,1.1760044,0.8726387
14254227,1.6492157,1.108839
14279046,1.5855389,1.0695324
14308492,1.3765125,0.9786587
14318127,1.0647583,0.80706406
14329685,0.934515,0.659214
14357285,0.8816509,0.57984734
14371825,1.3260975,0.9581528
14395656,1.3082619,0.9497433
14402768,1.1009388,0.8849869
14418321,0.9317131,0.6962185
14423584,1.626318,1.1001053
14427787,1.0192928,0.7302742
14459774,1.4455032,1.0264454
14468398,0.90493774,0.6946373
14476589,1.4252682,1.0164547
14498363,1.2328758,0.9166603
14510387,0.89115524,0.6158943
14531472,1.503849,1.0354862
14545425,0.81902313,0.54517365
15298814,1.5941906,1.0792274
15305909,1.0236301,0.7587414
15328474,1.3716469,0.99277115
15350631,1.1075535,0.74063873
15362842,0.92139244,0.77581596
15367781,1.3827419,1.0011139
15381418,1.5876465,1.0760269
15386755,1.546999,1.0695152
15416037,1.3230286,0.98081017
15418092,1.5827293,1.0773792
15424769,0.9661312,0.73260117
15435358,0.90699005,0.63959885
15445484,1.2850189,0.9395504
15451067,0.9954853,0.7209625
15457920,1.13134,0.8339157
15465663,1.1305771,0.8258877
15471806,1.7011185,1.1511421
15476546,1.3238945,0.97849655
15484683,1.5295925,1.0333424
15490693,1.0534229,0.7795429
15505664,0.9883385,0.7179394
15511664,1.1890831,0.8953781
15533460,0.8163986,0.5500431
15535362,1.5907745,1.0847225
15542000,1.1426735,0.8636818
15548148,1.3504753,0.9697304
15583095,1.4838314,1.0373917
15601461,1.2395077,0.9026642
15605781,0.9117565,0.6714554
15614725,0.9873009,0.74378204
15646174,1.4226685,1.0064583
15654215,0.7539635,0.4706745
15662113,1.1502686,0.8568077
15667567,1.6801224,1.1243019
15673374,1.5216827,1.0207844
15691065,1.3414707,0.9805603
15703381,0.85180855,0.58903694
15705956,0.9960232,0.7414627
15708288,1.2627945,0.8839474
15745723,1.6098099,1.0935898
15751379,1.0288925,0.7191353
15782709,0.9629307,0.7414818
15797866,1.635004,1.1077976
15804166,1.5583477,1.0619469
15811948,1.2567368,0.9092636
15814162,0.9948635,0.7108574
15823418,0.9442711,0.63944054
15829794,1.2258606,0.9300957
15854816,1.024334,0.77431107
15859420,0.9888954,0.73936844
15878252,1.3664627,0.9420414
15882041,0.9196911,0.68024635
15898377,1.0783062,0.8042412
15907326,0.9984627,0.7250042
15909289,1.4745579,0.98056793
15913934,1.0381565,0.7612362
15917118,1.1816616,0.8746853
15921054,1.6076126,1.0853195
15934507,0.98981476,0.6836033
15946709,1.3236275,1.0221977
16550703,1.4600735,1.0016251
16565965,1.5715714,1.0695229
16573399,1.084692,0.82099724
16588426,1.0119152,0.7755108
16594175,1.1401787,0.8676281
16598386,0.8937187,0.62269974
16608247,1.6157818,1.0955524
16636197,1.6173363,1.1036301
16639750,0.9544792,0.7321472
16643442,1.0716057,0.7800884
16647246,0.7806816,0.5411091
16650764,0.91962624,0.6658325
16680963,1.384697,0.97709465
16684540,1.482481,1.0222626
16689344,1.1505928,0.8706169
16692291,1.5983944,1.0694885
16696731,1.0758018,0.73607635
16699988,0.85765266,0.57440186
16707700,1.233244,0.9108734
16715859,0.961813,0.6767521
16718087,1.0070972,0.75883293
16736005,1.376751,0.9947872
16740640,1.5498314,1.0182285
16753621,1.0190601,0.7508812
14793104,1.264061,0.93047905
14800189,1.5359535,1.0380764
14805238,1.300848,0.9692688
14851690,1.1293354,0.84942055
14865035,1.4745808,1.0380001
14866783,1.4966621,0.99949646
14892360,1.032999,0.7314167
14895219,1.587534,1.0928402
14949191,1.5158329,0.9986267
14957973,1.1140575,0.846262
14974620,1.1047401,0.8460827
15028758,1.4109402,1.0112705
15038751,1.1263485,0.8711319
15046949,1.6609383,1.131773
15056753,1.4398232,0.9656658
15063055,1.2883396,0.9121113
15070188,1.6268215,1.0862961
15076082,0.9994564,0.7630863
15084443,1.536562,1.0546112
15091775,1.543972,1.0974274
15100430,1.5105305,1.0475101
15101699,0.9951916,0.7393055
15106379,1.0079708,0.7582207
15110222,1.2994404,0.92941093
15118186,1.3215256,0.95718956
15125933,1.4943867,1.0357456
15141077,1.7100716,1.1652813
15180625,1.5410557,1.0410748
15189924,0.92852783,0.67389107
15207475,0.90333366,0.6365776
15214259,1.1072483,0.83070564
15220553,1.6317768,1.0905895
15233503,0.89390945,0.61613846
15242252,1.0105495,0.7487602
15274006,1.3166542,0.97281265
15282186,1.0461292,0.75988007
15959818,1.1154499,0.83162117
15967013,1.6682491,1.1193295
15978821,1.3995571,0.8863907
15984134,0.90031433,0.67669296
15988448,1.041542,0.73480415
16018178,1.5701675,1.0774536
16024915,0.94314575,0.64237785
16027782,1.2588387,0.947031
16033864,1.0571404,0.7366295
16049480,1.3633881,0.981905
16069545,1.0061226,0.7163601
16090542,1.5630455,1.0380363
16094955,1.4366112,1.0132637
16106438,1.431984,1.0068169
16110818,1.1852112,0.8792324
16116800,0.96723175,0.6991215
16120200,1.5935764,1.0438004
16126634,0.9741001,0.7005863
16130871,0.9127922,0.643795
16146147,1.1144333,0.8386612
16150066,1.3072472,0.97138596
16157604,1.1430416,0.8506756
16161069,1.1226006,0.8563938
16161680,0.8997135,0.65662
16169303,0.97631836,0.69242096
16173790,0.9213772,0.6595707
16195198,0.9246445,0.65756035
16210121,1.0631886,0.78111076
16214875,1.5929317,1.0646534
16221452,1.6378422,1.1045265
16227462,0.97044754,0.71972656
16231498,1.6836967,1.1398411
16238798,1.1267605,0.8496399
16244165,0.8796501,0.6354103
16249623,1.0583897,0.75504494
16268672,1.6404953,1.1148376
16272995,0.9626236,0.7117958
16281215,1.1232758,0.85837364
16322846,1.5610332,1.0711899
16329215,0.8361454,0.5602913
16360007,1.4642487,1.011549
16364620,1.292532,0.9610939
16373728,0.9868908,0.72359467
16382118,0.9170246,0.6811199
16385871,1.6321487,1.0986233
16390784,1.4187031,0.97037506
16398555,1.2429733,0.9129753
16413980,1.0064564,0.7235222
16416252,1.0139809,0.7053318
16420095,1.2246532,0.8824692
16424325,1.5277004,1.0276756
16429682,1.5219746,1.0670815
16437978,1.0321007,0.7886028
16442650,1.0805283,0.79372215
16447238,1.2349339,0.8528862
16451642,1.4209728,0.9925747
16459279,1.5539589,1.0687103
16467494,0.86532784,0.5912266
16472250,1.0209637,0.7616825
16475748,1.6846409,1.096941
16481407,0.528986,0.32736588
16490608,1.2015495,0.88240623
16500250,1.1138268,0.80467033
16515784,1.0292339,0.7715206
16517497,0.998682,0.72662354
16530723,0.96894455,0.6821575
17124511,1.5065365,0.9944229
17128462,0.95170784,0.72548294
17136102,1.4278374,0.98597145
17140715,0.6275978,0.34282875
17144124,1.6036263,1.0935593
17154752,1.1185474,0.8550091
17164304,1.0448742,0.7620106
17171464,1.5062542,1.0373077
17174605,1.6613064,1.1118374
17180649,0.8837929,0.6238117
17183688,1.2021408,0.7675686
17185905,1.2737141,0.95108986
17204632,1.5770607,1.0767555
17217407,1.1506939,0.8569679
17228327,1.6299782,1.0438251
17229909,0.8670788,0.58385277
17255595,1.593195,1.1030617
17263373,1.070425,0.78709984
17275742,1.1803303,0.80755424
17277489,0.99975395,0.74150276
17280531,0.95383644,0.699337
17285721,0.7165203,0.5638809
17287247,0.8291168,0.56702995
17296517,1.0323925,0.7565861
17299381,1.1144371,0.8336773
17302699,0.8422165,0.5520153
17307029,1.0269947,0.72953606
17308558,0.8638325,0.604702
17313321,0.8789978,0.60346794
17320705,0.91690063,0.6491833
17323600,1.6132507,1.0944767
17335181,0.9319763,0.6365528
17339025,0.9471016,0.69576836
17341515,1.1672001,0.83779144
17348508,1.2276478,0.9089165
17352150,1.0022755,0.7725048
17357223,1.4031849,0.9863777
17374403,1.3076935,0.8639755
17377611,0.8968792,0.6373577
17386982,1.6300602,1.0683994
17391093,0.8246956,0.49584007
17397684,1.6599083,1.131361
17404786,1.0862198,0.7875061
17410145,0.9279671,0.7279129
17418548,0.9000397,0.6625595
17420613,0.8253021,0.55831337
17424919,1.0218353,0.7490864
17428567,1.2332287,0.9090805
17432571,1.5858898,1.079628
17436625,1.55723,1.0262699
17438871,0.908247,0.6736126
17441219,1.2750168,0.9348316
17445074,1.4123783,1.0035057
17448932,0.98147964,0.7360096
17451597,1.1633587,0.8458595
17454775,1.0675411,0.8212204
17461241,1.1228027,0.8449383
17464778,1.189148,0.849905
17467744,0.9587345,0.68390656
17473042,1.4845676,0.92305756
17476484,0.9403534,0.6152134
17480554,1.0183315,0.6980591
17483370,1.4743462,0.93680954
17485459,1.1729069,0.8573265
17488819,1.0165272,0.7861252
17491005,1.1527882,0.87301636
17497367,1.5297832,1.0294399
17503239,1.33358,0.9670887
17505529,1.0974655,0.6748409
17511062,1.3832836,0.98456764
17518214,0.8834286,0.60694504
17519778,1.5960026,1.0767651
17523255,1.4747524,0.99235344
17527004,0.95539093,0.66233444
17548741,1.2201653,0.9055767
17554490,0.9902458,0.68984985
17557356,1.093813,0.80094147
17570367,1.5417328,1.0547523
17572990,1.1414204,0.8657589
17585533,1.0979958,0.8310528
17592249,1.6640568,1.1263695
17611276,1.2943554,0.9649315
17630011,1.2205715,0.8982563
17636733,1.2727222,0.942358
16770171,1.0524235,0.80426407
16791967,1.6156044,1.1121998
16802830,0.8968277,0.61624146
16806775,1.157589,0.8577976
16845587,1.6594067,1.125206
16869604,0.95269203,0.6776295
16872252,0.9059124,0.6520939
16878001,1.2586269,0.92089653
16882281,1.386301,0.99293137
16886031,1.5993633,1.0613708
16891181,1.0427017,0.7395592
16895359,1.5890789,1.0732765
16899535,1.4593048,1.0146313
16902854,1.3104935,0.9530754
16907882,1.2394829,0.8774948
16921469,1.4772892,0.95924187
16931057,1.6049271,1.0797081
16952405,1.0166702,0.7553711
16956976,1.0541458,0.6957016
16960168,1.5981808,1.0814495
16975468,1.6345711,1.1048851
16986868,1.1762829,0.8727112
16991087,1.0169582,0.7776947
16994864,0.97961044,0.71079254
16996938,0.87402534,0.63167953
17007155,0.96095276,0.71401024
17011393,1.5609188,1.0589466
17017275,1.486805,1.0148697
17029975,1.03158,0.7501564
17033426,1.3695793,0.91711235
17037405,0.8188,0.5131092
17057997,1.5200901,1.0260372
17064787,1.1221161,0.8348694
17068442,1.3924351,0.8092575
17071983,0.9290409,0.528347
17074706,1.4546986,1.0162277
17076840,0.9248905,0.6731262
17082772,1.026804,0.76714706
17086648,0.9804783,0.7453079
17097594,1.6072292,1.0664425
17100831,0.94909286,0.69968605
17104297,0.95596886,0.72554207
17107479,1.0163631,0.7197304
17113139,1.1271191,0.7561817
17117149,1.5982323,1.0655155
17672887,1.6127281,1.1002464
17676397,1.4892178,1.0340347
17679480,0.9202957,0.6631317
17680683,0.97587013,0.70289993
17682257,1.3915977,0.9872074
17686442,1.015089,0.7450199
17694923,1.1675072,0.8225441
17703230,0.84887886,0.5540962
17715889,0.920187,0.6527748
17733932,0.9552994,0.6683388
17743548,1.045269,0.7528534
17746163,0.94016457,0.6767845
17749096,1.6015015,1.0845432
17752121,1.2820797,0.9616089
17754703,1.2387886,0.79291916
17765766,1.2475834,0.90143013
17778321,1.0761833,0.8033943
17780225,1.2335472,0.94732666
17783097,1.062603,0.78118706
17786784,0.86260414,0.58537674
17788554,0.85565376,0.59409904
17791089,1.0819664,0.80747986
17793627,0.9677315,0.7227001
17799612,1.4386368,1.0295143
17805326,1.1187153,0.8337498
17808726,1.0110207,0.7794037
17820510,1.1637936,0.7989464
17827661,1.623745,1.0836506
17830338,1.5382938,1.0578613
17837674,0.9075718,0.655468
17839828,1.5508728,1.0388508
17842844,1.6336136,1.1277466
17848505,1.1992416,0.8619938
17851301,0.7694378,0.49511528
17856114,0.94386864,0.62942123
17858355,0.9361267,0.6582489
17860603,1.1967239,0.85635185
17871232,1.5877762,1.0718079
17873831,0.88277435,0.5972748
17875912,1.5771084,1.0558472
17879406,0.95020676,0.69864845
17881980,1.0240803,0.76281166
17889274,0.90709114,0.6412239
17891604,1.0123386,0.74255943
17906045,0.9396248,0.6592827
17929826,1.2726574,0.98646927
17951737,1.4122677,0.9917278
17958689,1.6162148,1.108551
17964093,1.6670723,1.0981293
17969166,1.0153637,0.7370548
17971917,1.6232872,1.1088352
17976052,0.89193916,0.61133957
17978269,1.6666508,1.104454
17986237,0.96975136,0.7095089
17987892,1.1717186,0.80070305
17995800,0.9360447,0.687973
18000128,0.93476677,0.6737137
18002123,1.4369526,1.0155106
18007673,0.87820244,0.6093178
18010354,1.4929123,1.0506153
18016380,0.8424721,0.57195854
18018077,0.8681011,0.5984726
18022139,1.2032642,0.871685
18024024,1.104702,0.84077644
18026173,1.1455364,0.83839417
18032141,1.64295,1.12397
18038632,1.4934158,1.0441628
18043221,1.2601719,0.9049854
18048737,1.1639805,0.8875942
18054058,1.0399876,0.77877045
18056322,0.98838997,0.7068577
18060726,1.5358009,1.0285244
18063592,1.0247631,0.7636833
18065714,0.91228104,0.68930054
18070830,1.1499367,0.8389168
18073060,0.99967575,0.7582798
18074972,1.5992603,1.0915489
18078233,1.5327702,1.0274811
18080370,0.89336395,0.553421
18083056,1.258316,0.8870487
18085862,0.99832726,0.7305412
18088613,1.2523746,0.88228035
18096816,0.9884529,0.71720123
18099217,0.9284935,0.6360874
18101297,1.7172585,1.1482773
18104018,1.455862,1.0349903
18108608,1.1962357,0.8967209
18120450,1.4294071,1.0036983
18123021,1.634449,1.1058311
18131527,0.9378643,0.6621876
18133717,1.068243,0.7815151
18135698,1.1146793,0.8135662
18138348,1.5970573,1.0743103
18143519,1.2814903,0.93832207
18146764,0.9006958,0.63256836
18151089,0.9476948,0.6861305
18153798,1.1721706,0.8556862
18156688,0.7444782,0.42277718
18162105,1.000845,0.7029362
18163852,0.85416985,0.5602455
18165556,1.0025902,0.730299
18167602,1.1499481,0.701149
18168829,0.85269356,0.57445717
18174422,1.2530098,0.89118767
18179568,0.90519714,0.6240654
18183770,0.9087353,0.6646004
18185718,1.0204449,0.7515812
18190489,1.0983467,0.8465538
18192271,1.6118546,1.0861568
19076567,1.422863,1.0257664
19195804,1.316616,0.97912407
19215048,1.2533283,0.8605194
19274839,1.8279972,1.2094097
19316801,0.8926525,0.63957596
19331310,1.3608284,0.9996815
19446999,0.9281101,0.6328697
19462909,1.4914207,1.032959
19534449,1.5070171,1.0112152
19575153,0.8678436,0.6905098
19595682,1.3012886,0.99172974
19796314,1.7095966,1.1206093
19835442,1.4295921,1.0302067
19862362,1.5554771,1.0797577
19891778,1.5175762,1.0656757
19915811,1.4684792,0.9743595
19943795,1.2381268,0.82478523
19975482,0.924963,0.66480446
19987958,0.89569473,0.67004013
20025452,1.1282063,0.8406563
20043746,1.0540905,0.7721958
20058968,1.080246,0.8198643
20069907,1.3092709,0.97265816
21355632,1.7042351,1.1802139
21379522,1.4715748,1.0239296
21522930,0.9874077,0.72057533
21573587,1.3015156,0.8878288
21623615,1.5564995,1.1533566
21875730,1.7793846,1.18783
21924776,1.0661488,0.8078823
25470675,1.8056049,1.1891518
25995504,1.3424492,0.94511986
49619497,1.6782494,1.1295071
54975668,0.9935417,0.6931114
54997341,1.2191296,0.85144424
55607391,1.1125698,0.7968426
62973912,1.83185,1.2142506
63941619,1.7095242,1.1341267
17640300,1.5623741,1.0821762
17654557,0.9499874,0.7104893
17657623,0.8747387,0.64239883
17666085,1.4180317,1.0016766
18197884,1.4527512,1.0012417
18208179,1.2291851,0.78229713
18215143,1.5135975,1.0944519
18230284,0.99402237,0.7196331
18252578,0.8459587,0.6037102
18266347,1.504797,1.0680885
18271269,1.0903835,0.7981796
18273652,1.6357689,1.1130543
18276410,1.6235924,1.0972996
18283363,0.828907,0.5664139
18288550,0.90807915,0.64891624
18292453,1.6000309,1.1137829
18310327,1.6696434,1.1372681
18312498,1.0012684,0.75344086
18317746,1.314785,0.9669876
18326938,0.9734421,0.7258301
18337520,1.1164112,0.8453636
18352116,1.1266384,0.7872162
18354748,1.2003422,0.8845043
18362210,1.3138866,0.937376
18365401,0.932703,0.67090416
18367234,0.91469955,0.64748573
18371253,1.2367439,0.8208599
18373709,1.2882404,0.91418076
18375982,0.9806442,0.72865486
18377512,1.3399601,0.9708252
18379515,0.9979763,0.71780205
18381162,1.2609177,0.90791893
18387573,1.0303383,0.75621796
18395813,0.96317863,0.70067406
18397264,1.063591,0.7946892
18399453,1.0571938,0.7621174
18401512,0.97224426,0.71813774
18405939,0.9366207,0.6307583
18408011,0.98210716,0.70537186
18414720,0.98830986,0.7387104
18419293,1.013155,0.7510872
18423922,0.97125244,0.7136898
18426228,1.3042698,0.95303154
18426435,1.0610733,0.78710365
18433097,1.5766602,1.0339298
18439239,0.9545765,0.720665
18440935,0.82805824,0.57289124
18445256,1.3273888,0.7989292
18447770,1.3240471,0.86754036
18452164,1.3199368,0.9305897
18454337,1.4301033,0.9500885
18461283,1.0498123,0.7632179
18466080,1.4130859,1.0074444
18468603,1.6213722,1.102644
