#OK
#SQL= SELECT              
#	         gal.GalaxyID          as id,    
#	         gal.HalfMassRad_Star  as half_mass_r,    
#	         gal.MassType_Star     as mass,    
#	         gal.StarFormationRate as sfr,  
#	         gal.SubGroupNumber    as subgroup_number  
#	     FROM       
#	         RefL0100N1504_SubHalo as gal      
#	     WHERE        
#	         gal.Snapnum = 27
#	     AND
#	         gal.StarFormationRate > 0
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 23 millisec
#COLUMN 1 name=id JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=half_mass_r JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=sfr JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=subgroup_number JDBC_TYPE=4 JDBC_TYPENAME=int
id,half_mass_r,mass,sfr,subgroup_number
60318362,2.9175296,1.097149E7,0.0037655293,0
60319163,4.0351906,1.3852403E7,0.0035036202,1
60319242,0.0,0.0,0.001314872,1
60320567,4.021315,2.6591386E7,0.003176422,1
60321090,2.8967946,6.6522212E7,0.01628518,1
60321496,3.6983216,6.5731116E7,0.027245143,0
60322469,2.9379053,1.6575274E7,0.013587759,1
60323347,4.627212,4.0071924E7,6.8874506E-4,0
60323753,3.4506242,1.2867773E7,7.845559E-4,1
60324647,3.4065387,2.0571226E7,7.850824E-4,1
60325086,3.7910469,3359186.0,7.126425E-4,1
60325297,0.0,0.0,0.0018464975,1
60326375,3.2673476,3.9101116E7,0.0014854381,1
60326742,1.9449676,2.554067E7,7.4109534E-4,1
60326825,3.1741834,1.0931586E7,0.0022343867,1
60327275,2.5214767,5.3228172E7,0.010303287,1
60327762,3.1452749,4.3293124E7,0.0035346644,1
60328158,1.7326202,6.6980152E7,0.019202042,1
60328735,3.2011108,1.6407551E7,0.001410072,1
60329306,1.8541213,3.5315988E7,0.007817726,0
60329511,1.8908226,1.7302022E7,0.0021464778,1
60329779,1.9834491,5.5275276E7,0.02217112,1
60330634,2.3238995,3.7812876E7,0.011715382,1
60330710,2.9544234,6250763.0,0.0016814809,1
60331375,1.3970892,2093897.9,0.0016045695,1
60332631,2.5363019,3.144994E7,0.0040621576,1
60332962,3.2141705,3.4949688E7,0.004669016,1
60334134,2.3095725,9.67024E7,0.0064146956,1
60334890,3.4484205,1.2495059E7,8.2812953E-4,1
60335148,1.9637884,1.14957152E8,0.0032245582,1
60335291,2.7393472,1.864792E8,0.06725529,1
60335794,5.4684052,8309820.5,8.0107455E-4,0
60335845,8.463682,3122557.8,0.0029041471,1
60337858,0.0,0.0,0.008831898,1
60338148,0.0,0.0,0.0013153434,2
60338489,3.0160139,1.6195325E7,0.0013963918,1
60339121,2.8210213,1.495654E7,0.0065105846,1
60340243,0.97730047,4221968.0,0.001487946,2
60340434,3.2804673,2.5792208E7,0.0054173325,1
60341473,3.7829723,8259579.0,7.822796E-4,1
60342645,4.516714,1.2982544E7,0.012320035,1
60343617,1.365238,7318318.0,0.0014437197,1
60343862,2.4846988,2.4318046E7,0.0021367192,1
60343969,1.0031333,4392969.0,0.0031735562,1
60344812,2.2265167,5.5388812E7,0.0049442383,0
60345367,1.82911,5.3398552E7,0.016101668,0
60346137,3.5391436,1.01747736E8,0.012036327,3
60346261,7.1126356,1.5774067E7,0.0023872317,1
60346518,3.3261113,3.2867786E7,0.0029997823,1
60346983,4.133497,1.1913285E7,8.145098E-4,1
60347018,2.695134,7781398.0,0.0018389837,2
60351126,2.4337697,5.5227512E7,0.00885737,1
60352474,2.5330698,1.5363847E7,7.507126E-4,0
60353214,3.499548,4.5322944E7,0.0043466026,1
60353490,2.841911,1.024976E7,0.0031654728,2
60353602,3.6084092,1.2145893E7,0.0014736361,1
60353651,2.5888379,9.9477936E7,0.020348059,1
60354173,3.4236577,1.30458912E8,0.0028547028,1
60354364,1.6881006,3.4213248E7,0.009374814,1
60355745,2.0022876,8.7285304E7,0.003173248,1
60355856,2.4581578,2.5822418E7,0.003590245,1
60355946,3.22328,8500873.0,7.761613E-4,0
60357592,4.8047037,3.998574E7,0.0062174224,1
60357983,2.9542835,5.9205588E7,0.0073352857,1
60359880,1.3297818,1.1554863E7,0.006179231,1
60360165,1.4329426,3206347.2,0.0050612856,0
60360240,2.2477252,5.3804736E7,0.00408157,0
60360288,2.7076294,3.2961724E7,0.0024351922,1
60361397,2.6567404,2.0173034E7,0.00304532,1
60362032,2.4776132,1.3171019E7,0.0053861802,1
60362158,2.352536,9680608.0,0.0024062833,2
60363415,2.2973022,9841645.0,0.0031895177,1
60363618,4.9157495,7456626.0,0.0015077118,1
60363823,2.9474194,2.2038158E7,0.008057229,0
60364265,1.831511,3.112501E7,0.008107327,1
60364387,2.2507906,8.1715776E7,0.02351179,1
60364572,2.127851,7331791.0,0.009436835,1
60365397,2.8097594,5.3553252E7,0.002899774,1
60366838,3.4383218,4127788.0,0.0024090835,1
60366943,5.09272,6344650.0,0.0031241432,0
60367382,0.8291212,1.1006068E7,0.0037168139,1
60368143,3.1269257,5.12405E7,0.006075767,0
60368455,3.347529,1.96871E7,0.0031824196,1
60369154,2.492392,5.4042948E7,0.024983477,1
60369640,4.0971003,9.0309176E7,0.014085511,1
60370734,2.1654606,8.4046952E7,0.01501071,1
60371043,1.5502156,3.5078816E7,0.0045100627,1
60371251,2.298952,1.8733892E7,0.013527572,1
60371437,1.3982741,4.023268E7,0.019753233,1
60372056,2.9551504,2.4401774E7,0.005666542,1
60372351,4.9691677,2.3470886E7,0.0030979102,1
60373217,1.0339178,1.0902444E7,0.0040313583,1
60373596,2.3154516,2.3339674E7,0.0072340337,0
60373816,5.125365,2.3876966E7,0.0016397671,1
60373984,1.4945065,4539197.0,0.010785842,1
60375138,1.6575605,5.3206432E7,0.02108321,1
60375183,1.2459979,1.0813877E7,0.008568687,2
60375246,2.4831169,2.7344552E7,0.0068126074,1
60375717,4.2374434,8885856.0,0.002245949,1
60377104,4.308692,2.480303E7,0.002227459,2
60377251,2.132509,1.2428017E7,0.0050987983,1
60377286,3.5608826,1.0309633E7,0.0025066617,1
60377583,2.6536562,2.3384282E7,0.011573141,0
60377706,1.807215,4.245352E7,0.0071783233,1
60378305,3.092127,2.662285E7,0.0030158977,1
60378381,2.3421483,4.1972448E7,0.0037120627,0
60378580,0.92723835,9473001.0,0.012190766,1
60378936,4.1293974,2.0520912E7,0.0067034713,0
60379433,2.311732,2.593237E7,0.0067111435,1
60379684,3.230127,3.6474836E7,0.004365998,0
60380032,0.4374542,2201103.0,0.0045616934,1
60380324,0.0,0.0,8.725935E-4,1
60380498,3.559621,9449131.0,0.0017796076,1
60381657,2.8059134,3.0945946E7,7.3992467E-4,1
60381909,0.0,0.0,9.013808E-4,2
60382658,1.8440583,2.6599786E7,0.013001149,1
60383309,0.42016166,7596611.5,0.004691925,1
60383868,1.779702,2.2654434E7,0.007075113,1
60384754,2.0671601,7.7695856E7,0.014455226,1
60384864,3.1549716,4.2507948E7,0.0071872845,1
60385157,1.571901,9044147.0,0.004272867,1
60385522,1.9333739,2.2162074E7,7.6516956E-4,1
60385739,2.2991226,1.32564056E8,0.0411505,1
60386188,3.0778804,6464590.5,0.0016600844,1
61522520,1.9882783,8065097.5,0.0035747895,0
61523384,3.0978584,1.4407315E7,0.0042203697,0
61523581,3.3409138,1.5115741E7,7.006328E-4,0
61523636,2.3635993,4.1193244E7,7.3747715E-4,0
61524614,2.9491642,5.1045056E7,0.005554326,0
61524915,1.8657146,3.359526E7,0.005173383,0
61525379,1.487704,1.6784688E7,0.004587665,0
61526077,1.899662,1.3494515E7,0.0067737577,0
61526571,3.0890572,6343841.0,0.0025861908,0
61527906,3.6416287,9594853.0,0.004872692,0
61528129,5.231592,1.0371364E7,8.355354E-4,0
61528483,4.696581,1.6144046E7,0.0037514437,0
61528817,3.020957,7.7619592E7,0.00421094,0
61529025,0.5908559,1.314671E7,0.0057978197,0
61529326,2.3865535,2.2984636E7,0.0015207317,0
61529852,2.971177,6255306.5,0.0016952807,0
61530788,5.255781,5709381.0,0.0015334806,0
61531591,3.5437012,1.2790163E7,0.0029683625,0
61532755,4.5629406,2.1022526E7,0.0056415554,0
61534239,3.2183442,1.684628E7,7.165788E-4,0
61534675,5.0344567,1.0827116E7,0.002102957,0
61537440,2.7030642,3.3948436E7,0.004453273,0
61538263,1.7733241,3.1123014E7,0.0014466633,0
61539010,2.8492258,1.0281072E7,0.010771019,0
61539181,3.8577447,9429174.0,0.0036734103,0
61539327,4.005621,1.0053582E7,0.0038868906,0
61539436,3.7419734,1.7657738E7,0.0022974152,0
61542240,2.8598104,1.3941253E7,0.0045140516,0
61542303,4.723629,7503531.0,0.0023002212,0
61542542,2.8372307,4.4920044E7,0.002872104,0
61542645,3.1857724,1.5321921E7,0.007959566,0
61544555,3.1335099,9655136.0,0.0044945003,0
61545426,2.9145992,1.3250106E7,0.0015514983,0
61547700,3.5977023,2.6155444E7,0.0031198405,0
61547748,3.2793787,1.0544179E7,0.0024194117,0
61548984,3.4360921,1.1654114E7,7.356113E-4,0
61549448,2.3300903,5309765.0,0.008049851,0
61549535,1.9379945,6710379.0,0.004851438,0
61550225,0.4782622,4451490.0,0.0024947799,0
61550461,3.2057583,8796563.0,7.0176163E-4,0
61551420,5.083412,1.0608885E7,0.00332887,0
61552724,3.6740286,2.1875878E7,0.006357708,0
61552974,1.7904797,1.086082E7,7.0657633E-4,0
61553113,2.444053,4.3109236E7,0.007938673,0
61553539,5.3718033,3.7920612E7,0.0015856464,0
61553697,0.5959686,1.9730728E7,0.0052042846,0
61555685,0.831152,2.1634744E7,0.015014741,0
61556483,4.601493,1.4995312E7,0.00837928,0
61556666,1.3374324,9028371.0,0.0071313344,0
61557046,5.3217134,1.208669E7,0.005493531,0
61557235,2.2751725,5373597.0,0.002296599,0
61557582,2.7082994,1.1721986E7,0.008449238,0
61558013,2.3101707,1.687285E7,6.139876E-4,0
61558206,2.3715496,3.0942484E7,7.162997E-4,0
61558632,1.0306604,1.1763081E7,0.0060763634,0
61558746,3.468866,1.0721876E7,7.8191946E-4,0
61558909,2.3564587,8.1872408E7,0.0038764037,0
61560847,4.7463784,4170535.5,0.0033064822,0
61561488,3.7102864,2.1976334E7,7.558114E-4,0
61561749,2.8051662,1.85422E7,0.00721644,0
61562772,0.7531018,9965805.0,0.0057194745,0
61563319,3.728109,1.38771E7,7.748441E-4,0
61563502,1.3397593,6792578.5,0.0040093414,0
61566563,2.587557,2.4355836E7,0.0029801268,0
61567920,3.0209525,4263804.0,0.0016804998,0
61568998,2.4724643,4.817144E7,0.0039788135,0
61569849,2.6837094,2.0514274E7,0.0064702895,0
61570993,11.402532,1033227.3,0.0017492794,0
61571538,0.0,0.0,0.002201558,0
61571741,2.8399425,1.97417E7,0.0037319076,0
61572092,2.2518137,2.44953792E8,0.028655939,0
61572186,2.913695,3117633.0,0.0029303026,0
61572536,4.2833858,2.2139962E7,0.0043295547,0
61573211,3.623546,6727434.0,0.0030629996,0
61573961,3.107595,1.99318E7,0.009668744,0
61574370,0.0,0.0,0.0010472678,0
61574864,2.6322553,2.6139424E7,0.0057196063,0
61575802,5.3535843,1.225725E7,0.0036809733,0
61576278,4.8367643,1037344.56,0.0017300149,0
61576743,2.8644626,1.4466718E7,7.728373E-4,0
61577002,5.294364,6402636.5,7.813415E-4,0
61577270,1.1777706,1.0668242E7,0.011724852,0
61577615,3.580751,3.0176372E7,0.0014849361,0
61578045,1.0176965,3.4255032E7,0.0052088234,0
61578231,1.3610175,1.1231074E7,0.0030068657,0
61578523,2.3795614,1.6658311E7,7.246594E-4,0
61578561,3.8216915,7370920.0,7.4538804E-4,0
61578782,1.481555,3.4808552E7,0.009830994,0
61579635,2.1567023,1.586564E7,0.004446325,0
61580392,5.514767,6290840.0,0.003945741,0
61580685,6.4644694,4128507.8,7.094696E-4,0
61581981,2.695886,1.1661031E7,0.010564899,0
61582094,3.5847714,1.3973878E7,0.00224973,0
61582177,3.5169492,2.1289112E7,0.0013986524,0
61583185,2.904182,6.5211908E7,0.005019114,0
61583883,2.1816354,1.3786077E7,0.009776374,0
61583912,4.3127713,1.1510086E7,0.0023034723,0
61584473,0.9969885,4525572.0,0.0015050687,0
61584547,3.8556514,7474789.0,0.0068366383,0
61584843,2.968813,2.0774808E7,0.003048093,0
61586818,3.3201685,7.4820704E7,0.0028295778,0
61586952,0.85204685,1.2940875E7,0.0059164367,0
61587386,3.462519,1.2637284E7,0.007803641,0
61590170,1.6349934,4.411088E7,0.010508257,0
61590309,5.379973,7391556.5,8.188034E-4,0
61591173,2.0310369,1.102908E7,0.0016750151,0
61592129,5.6838427,7682035.0,0.0030823208,0
61592313,2.3735116,1.4029496E7,0.0022018214,0
61592417,1.952432,2.3396408E7,0.0126967495,0
61592750,2.9734182,4223564.0,0.003249919,0
61593261,2.7823646,1.0146418E7,0.006139847,0
61593912,3.007667,2.2046946E7,6.8797404E-4,0
61593992,5.994521,9391950.0,0.0016363148,0
61594063,2.5668929,1.8492776E7,0.0021371783,0
61594179,2.9563732,3.644358E7,0.0058720363,0
61594311,3.378873,3.2044986E7,0.0015433644,0
61594373,4.119247,8596855.0,0.0017333194,0
61594590,2.287152,9913923.0,0.0030524328,0
61595174,1.1101801,7075176.5,0.004065754,0
61595370,1.734153,3.9110236E7,0.014976712,0
61595687,3.0277913,3.6450524E7,0.004511349,0
61596033,2.4934502,3.1338798E7,0.004777577,0
61596320,1.5028524,1.0442625E7,0.004726994,0
61596450,2.7531145,3.8488028E7,0.004445706,0
61597443,1.8188041,2.4065584E7,0.00693897,0
61599641,2.6779602,4132246.2,9.843718E-4,0
61600773,4.8964086,6351860.0,0.0023545905,0
61600844,2.451393,1.4099055E7,7.429477E-4,0
61601353,3.807396,1.8569888E7,0.007698273,0
61601880,2.9800358,1.0824432E7,0.0038938946,0
61601921,2.819528,3.1150892E7,0.0047292137,0
61601964,4.0597672,2.433566E7,7.0839125E-4,0
61602236,7.1879487,1.044594E7,0.0043808436,0
61602564,3.4299917,1.4671293E7,0.00776879,0
61604499,6.210864,7353468.0,0.0015624166,0
61604808,6.324946,7290361.0,8.302149E-4,0
61605679,6.0229626,8450832.0,8.562915E-4,0
61606789,0.0,0.0,0.0011806021,0
61607113,3.9158435,1.2670701E7,0.0056598214,0
61609163,2.6800373,2.303568E7,0.0068878294,0
61609293,3.8822923,1.4131484E7,0.0014358581,0
61610086,2.6661758,1.0342338E7,0.0051511563,0
61610566,6.9273934,5168721.5,0.0018533722,0
61611010,2.918028,2.9337744E7,0.007658476,0
61611424,1.6153032,2.2969392E7,0.004675058,0
61612061,2.9097722,3.650032E7,0.0014291113,0
61612205,2.9392228,8754467.0,7.677679E-4,0
61612338,1.5380104,1.2975851E7,0.009026162,0
61613032,3.1487734,2.4653434E7,0.0030592,0
61614233,2.1079907,3.4385E7,0.0047420454,0
61614771,2.2551572,2.5346748E7,7.4552564E-4,0
61616013,4.3793726,1.5025578E7,0.003975228,0
61616655,4.44026,1.6086738E7,0.0030852507,0
61618001,3.6123872,1.2794454E7,0.004172481,0
61618087,4.035945,4.7457676E7,0.008355695,0
61618828,1.4112074,1.5814601E7,0.007551885,0
61619890,2.40683,1.3389023E7,0.0014728261,0
61620629,2.7639513,2.3993502E7,0.0049040024,0
61620813,1.7608819,5781010.5,0.0023864435,0
61622004,2.916962,1.7180138E7,0.003110024,0
61622832,0.74130136,7343224.5,0.021845676,0
61622948,0.0,2967700.8,0.020410199,0
61623012,6.1591835,9547943.0,0.0054860767,0
61623236,3.8012614,7975697.5,0.0015894475,0
61623929,1.1415325,3.5258572E7,0.006009069,0
61624059,0.85841435,8085732.0,0.00885732,0
61624975,3.3710444,1.6204745E7,7.598454E-4,0
61625639,1.6732273,3.3715664E7,0.014621169,0
61627454,3.3601947,6390777.5,0.00375848,0
61627639,3.2432637,6236194.5,0.0011199567,0
61627762,5.29551,1.0369845E7,0.00499392,0
61628257,3.350626,1.210138E7,0.0016084434,0
61629004,1.7908577,2.5376478E7,0.0014070105,0
61629152,1.4228508,2243583.5,0.0017433893,0
61629228,3.946593,6438114.0,0.001668649,0
61630241,0.8101547,1.830248E7,0.012252437,0
61630856,2.7085571,3.1620814E7,0.0072226985,0
61630891,3.1728,5.7810188E7,0.011497681,0
61631416,1.5714035,1.4725747E7,0.0028621121,0
61631852,2.1826065,4.6537908E7,0.006351814,0
61631989,3.669942,6.4213124E7,0.005583039,0
61632040,4.728037,1.0806768E7,0.0064940033,0
61632453,3.2616966,3136500.5,0.0025306966,0
61632591,0.89496595,6752632.5,0.0031154936,0
61632657,3.7850041,1.1492058E7,7.2538835E-4,0
61633082,2.1721566,5358881.5,8.228197E-4,0
61633336,0.94498205,3367497.5,0.0016257528,0
61633515,2.7667449,9715395.0,7.963961E-4,0
61635152,3.1384864,6251750.5,0.0015691648,0
61636273,6.756481,2.2777062E7,8.049384E-4,0
61636397,4.1603293,1.679992E7,0.0070764343,0
61637635,1.7740617,1.3298284E7,0.0022713328,0
61638207,1.55519,1.6497566E7,0.019225826,0
61638813,2.5704095,2.2402626E7,0.003959418,0
61639315,3.4668798,6954265.0,0.0030694378,0
61639358,1.1327888,1079614.0,0.009496881,0
61640057,4.2175694,1.6753259E7,0.0053404095,0
61640566,2.403733,6.1256612E7,0.018045446,0
61640833,4.5483704,2.0743786E7,0.001480994,0
61641376,1.9882773,4.0623544E7,0.008802608,0
61641442,3.1924045,2.5280756E7,0.0133984,0
61642053,7.1089563,5182869.5,0.0035872455,0
61642125,3.3409233,7040106.0,0.014091814,0
61643772,4.0604177,4218231.5,7.497924E-4,0
61644951,2.1570814,2.3925992E7,7.6860684E-4,0
61645470,1.6275156,1.721723E7,0.004431094,0
61645536,6.167209,9315902.0,0.0011052468,0
61647019,3.7248065,2.5267794E7,0.0015166597,0
61647140,3.572917,1.160935E7,7.371167E-4,0
61647522,2.7347019,1.508199E7,7.7824615E-4,0
61648764,1.3770038,8108223.0,0.007970974,0
61649477,4.084778,1.3814833E7,0.0046562385,0
61649635,2.7638533,1.4989686E7,0.0059612948,0
61649732,1.8457414,1.0738088E7,0.0016004008,0
61649785,2.3389225,1.6281253E7,7.2681473E-4,0
61650921,2.504701,5.5259412E7,0.0010506255,0
61651540,3.488992,2.1364788E7,0.0026967474,0
61652622,33.346138,4239708.5,0.0013076772,0
61652702,2.780492,1.3388143E7,0.0028936274,0
61652914,2.1231143,6590477.0,0.0015320553,0
61653066,2.699861,2.1933552E7,0.011867582,0
61653192,5.3998117,5151659.0,0.001230723,0
61653590,2.3861387,2.2771402E7,0.006509522,0
61653877,3.0624418,2.9011124E7,6.983624E-4,0
61654696,5.4693017,5293420.5,0.0015079416,0
61655948,1.3309319,2.2388802E7,0.007275778,0
61656682,5.076707,1.4862892E7,6.842765E-4,0
61656848,1.7431451,8862079.0,0.0013434223,0
61657162,1.2575474,1.0363661E7,0.008453565,0
61657262,2.0428405,6647467.5,0.0082863085,0
61657725,2.9681473,1.4306908E7,0.0030502337,0
61658174,3.200556,2.0445622E7,0.0022167908,0
61659344,3.6475146,1.3097085E7,7.3883065E-4,0
61660255,2.2805386,1.4225519E7,0.003110474,0
61660656,2.9031541,1.8747822E7,0.010442048,0
61661160,1.2532212,9675990.0,0.0023689498,0
61662399,1.1572254,3166516.8,0.041703813,0
61664294,5.470309,1.1898709E7,7.213695E-4,0
61664876,2.9859276,1.5325083E7,7.5612694E-4,0
61665741,4.2103143,2.2136402E7,0.0015764446,0
61666842,2.5367527,6367808.5,0.002326114,0
61669938,1.6556422,1.4919044E7,0.0077997902,0
61670195,3.9223857,1.2730487E7,0.0023083908,0
61670249,4.3068657,1.8296334E7,0.003792761,0
61670506,3.5404658,2.3265384E7,0.0021470492,0
61670904,1.384081,9116792.0,7.4125506E-4,0
61671547,2.3045082,2.0363556E7,0.0021834343,0
61671773,2.280699,2.7736412E7,0.0014285286,0
61672916,3.6302733,3.1774374E7,0.002234229,0
61674114,1.9315953,1.866017E7,0.001741232,0
61674753,2.3415632,5.5687796E7,0.0058690887,0
61675001,3.278472,1.4358794E7,0.0036302237,0
61675255,2.619621,1.3430614E7,0.003718812,0
61675305,0.40340522,3867118.0,0.0077051343,0
61676290,1.0670929,3308452.8,0.028322242,0
61676554,4.258448,7356363.0,0.005086313,0
61677216,2.1050982,1.5741907E7,0.0039407285,0
61678998,2.236241,3.9611496E7,0.002507993,0
61679280,1.7241703,2.4050686E7,0.005237584,0
61679518,0.4226322,1.0904775E7,0.0061118314,1
61679703,3.8334947,1.0190203E7,0.0014418464,0
61684308,8.304891,6264642.0,0.003152571,0
61685058,5.203951,3092955.5,8.393488E-4,0
61685387,2.4594486,4.6420236E7,0.0036980351,0
61687120,3.550954,2.0577434E7,0.003770944,0
61688251,2.6901252,1.0814163E7,0.0047468394,0
61688702,3.610658,9601873.0,0.0020868974,0
61689794,2.9591446,2.0919602E7,6.683554E-4,0
61690298,1.9252993,1.6535375E7,0.0061235367,0
61690924,2.469383,9904985.0,0.008671607,0
61690978,2.2436268,2.8952178E7,0.0038633137,0
61691218,2.992091,3.0870478E7,0.0075272145,0
61691459,2.6357195,1.9587208E7,0.00460385,0
61691715,2.8899376,2.0727222E7,0.0029567697,0
61691759,3.0561075,8590393.0,0.0015813087,0
61695094,2.102299,2.5010858E7,0.006462935,0
61695322,3.3488936,2.0991736E7,0.0028705625,0
61695638,1.9657822,2126324.8,7.9009373E-4,0
61695755,2.572572,1.4417062E7,0.011706711,0
61698000,2.702403,2.1358728E7,0.0036562795,0
61698176,0.0,0.0,0.002211252,0
61698444,0.9420702,1.2914748E7,0.01162124,0
61698847,3.5126452,1.1458106E7,0.009774736,0
61699676,2.91447,1.3481786E7,6.776827E-4,0
61700141,1.525877,1.2991854E7,0.0052876063,0
61700640,8.374429,3124158.0,0.0024795504,0
61700702,3.8638368,1.6816828E7,0.005211091,0
61700729,4.9979672,1.014344E7,0.002128749,0
61700997,5.0768538,1.0743291E7,7.1069255E-4,0
61701073,1.287089,3238265.0,0.0016326813,1
61701250,3.456727,9660583.0,0.002253188,0
61701289,2.7612522,4200417.5,0.0024930935,0
61701679,4.524156,1.7354386E7,0.0030825261,0
61702329,2.0697777,1.772157E7,0.0054367315,0
61702987,0.8473942,1.1740846E7,0.0029446133,0
61703678,13.421129,5268865.0,0.0031278294,0
61703918,1.139764,6443133.5,7.556948E-4,0
61705730,5.4623456,2.3617882E7,7.8468426E-4,0
61707046,1.9626366,8513061.0,0.0016224816,0
61707418,2.225457,1.489777E7,0.0062098512,0
61707456,3.009648,3.419628E7,0.007056772,0
61707844,2.8862002,1.8288878E7,0.0066789603,0
61708079,1.52157,1.0271806E7,0.007061092,0
61708904,1.9990008,2.4119794E7,7.4299803E-4,0
61709037,3.1072772,1.610919E7,7.3609606E-4,0
61710361,3.1532845,1.1614915E7,0.009361456,0
61710549,1.8554851,5439311.0,7.460099E-4,0
61711366,3.3929243,2.3157668E7,7.475544E-4,0
61712288,3.704364,1.4311495E7,0.005975857,0
61712799,0.8907826,2.7626544E7,0.006900883,0
61713127,1.2896048,3.6381024E7,0.0058829263,0
61713177,5.19555,5393298.5,0.0015696336,0
61713286,3.0981364,1.3866231E7,0.0013507674,0
61714035,2.052217,2.1596342E7,0.0069147777,0
60386613,2.0642996,2.938471E7,0.0075056367,1
60387602,5.5577407,9.3399472E7,0.0033346433,0
60387833,1.1074843,3472313.0,0.005629411,1
60387870,2.3610837,4.2095972E7,0.007913236,1
60388954,5.029679,4.6001324E7,0.006919547,1
60389730,4.2358627,1.6954222E7,0.009348911,1
60390118,3.9966052,2.6342028E7,0.0015522158,1
60390288,2.7424498,1.310905E7,7.0029084E-4,2
60390442,2.2592337,3.9512256E7,0.020016402,1
60390726,3.1028001,7.4525448E7,0.0014537834,1
60391255,1.6550031,6552064.5,0.0031068511,1
60392062,3.6184936,3.4051204E7,0.0029551426,0
60393153,3.731103,1.6712798E7,0.0062982338,1
60396327,3.144845,2.2507336E7,0.0049654325,2
60396906,2.1298413,3.8702852E7,0.0048169596,1
60397114,3.261869,2.3669896E7,0.005875369,1
60397701,2.3925848,3.0832696E7,0.0075588543,0
60397809,1.2329127,2.540682E7,0.025058437,1
60400901,2.4530578,4.6317332E7,0.017384307,1
60401053,2.2079272,1.5957322E7,0.0037457624,1
60401287,1.5997914,1.5583562E7,0.00559898,1
60401702,2.9149036,5.5435792E7,0.005330084,1
60401933,4.159872,2.97054E7,0.007210164,0
60402280,2.7493315,5.1043396E7,0.024415191,1
60402504,3.0292232,1.59051824E8,0.0041428315,2
60402840,3.1938472,4.45891E7,0.016588427,0
60403288,2.974227,1.9592192E7,7.384361E-4,1
60403325,3.5708568,4.0919288E7,0.0063316715,1
60403562,2.944053,4.0871072E7,0.0037487245,1
60404218,2.0517144,2.6583522E7,0.009218711,1
60404442,3.042833,3.9176148E7,0.0069529545,1
60404636,2.3094788,4.7614964E7,0.0042021796,1
60405727,0.0,0.0,0.0015333951,1
60405970,3.0263774,5.602626E7,0.0038562892,0
60406558,1.9947467,2.0014652E7,0.01681491,1
60406704,0.0,0.0,0.0011301291,1
60406939,2.2798371,3149340.2,0.0025114939,2
60407223,1.9656739,2.9009578E7,0.009385798,1
60408181,1.9527491,3.2102046E7,0.005423085,1
60408575,0.0,0.0,7.473149E-4,2
60409467,1.7138063,2.5703122E7,7.461479E-4,1
60409998,2.7484734,3.3305402E7,0.009581859,1
60410296,1.2857515,1.8650314E7,0.011465006,0
60410345,6.1665945,1.9933228E7,0.0036131134,0
60411548,2.4765735,8743047.0,0.0015362237,1
60412437,0.0,0.0,0.0013700007,1
60413056,0.0,0.0,0.0019908305,1
60413920,3.4192467,9898222.0,0.0022969102,1
60415145,5.811777,1.1769803E7,0.008253066,0
60417102,3.609038,1.6726957E7,0.0070103942,1
60418784,1.269908,7261443.5,0.0014757111,1
60420345,1.1158729,2.7333768E7,0.036876045,1
60421099,5.517636,5246070.0,0.0016808817,1
60422082,2.008437,1.5563603E7,0.0037065921,1
60422478,1.5184047,2.6533994E7,0.0044331974,1
60422622,2.8549378,4.3312164E7,0.010751995,1
60422924,3.264846,2.9193726E7,0.0053766565,1
60423268,5.240566,1.8407532E7,0.0013891559,0
60423412,2.577769,4743940.0,0.0045376383,1
60423745,0.0,0.0,0.0022119647,1
60424980,2.7168894,1.718688E7,0.0023030462,1
60425610,3.2485719,2.938052E7,0.0021367574,0
60426065,0.0,0.0,7.817895E-4,1
60426128,2.9650478,6.7062304E7,0.0092624035,1
60426697,3.266263,5.0735428E7,0.010750585,1
60426906,1.6368247,3.1480908E7,0.017711889,1
60428439,2.8242407,4.1590216E7,0.0037468923,1
60429765,3.2032092,2.9625018E7,0.0018859046,0
60429836,2.5073702,9.7423792E7,0.020262018,1
60431552,3.055721,1.952732E7,0.0069399336,1
60431765,3.0605965,1.4909765E7,0.016786693,1
60432020,6.5973396,4169247.5,0.0016744965,1
60432571,2.260451,3.375606E7,0.00889497,1
60434646,0.80053085,2.0587272E7,0.017187161,1
60435376,2.9338999,6499268.0,7.7369466E-4,1
60435756,2.9145696,1.9474996E7,0.012825156,1
60435962,1.794658,2.0688592E7,0.008923851,2
60436198,1.8400635,1.9889886E7,0.0027642406,2
60436564,1.8044238,1.5673256E7,7.7311014E-4,0
60436773,3.3062444,4.8848724E7,0.001500108,0
60436972,3.7439566,2.806141E7,8.20187E-4,1
60437437,1.388529,1.0756125E7,7.0472516E-4,1
60437571,2.0956821,4.8455744E7,0.0028753327,1
60438533,1.6239041,1.8771634E7,0.00841949,1
60439488,2.5525923,2.410244E7,0.003910678,1
60439948,1.5277671,1.0572887E7,0.0053042937,1
60440020,2.9129622,3.7489108E7,0.004880704,0
